	genitiv_konstruktion	kontext	ID	epoche	Metapher	Metonymie	Name	quelle	w1	w2	1_abs	w1_aro	w1_img	w1_val	w2_abs	w2_aro	w2_img	w2_val	abs_diff	aro_diff	img_diff	val_diff	Titel	supersenser_0	supersenser_1	supersenser_2	supersenser_3	supersenser_4	supersenser_5	supersenser_6	supersenser_7	supersenser_8	supersenser_9
887	Sinn der Welt	"###der Unendlichkeit azurnem Zelt —:
 Um ihre Stirnen brennen bleiche Kronen,
 und ihre Seelen sind der >>>Sinn der Welt<<< .
 
 ###"	l00170171.txt		0.0			Konsens 2	Sinn	Welt	1.7455401606989045	3.982197694108266	1.9763431690634727	6.793422161534736	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-1.894875372765741	-1.4189403317592997	-3.605449806394108	-0.6396478926200118		13.889570236206055	-0.29350876808166504	-0.7041828632354736	-2.5372533798217773	-2.0895891189575195	12.482767105102539	-10.221699714660645	-0.8179545402526855	-2.7926130294799805	-3.3208632469177246
888	Köstlichste der Welt	"###Des Himmels, der im kleinen Herzen blüht,
 Noch spiegelt sich in dir mit hellen Zügen
 Das >>>Köstlichste der Welt<<< , ein rein Gemüth.
 
 O süßes Lallen einer Kinderzunge,
 O Kindermund, du reiner, sei###"	l00150415.txt		1.0			Konsens 2	Köstlichste	Welt	4.3273789998699685	5.9070706469922865	6.210593765321237	7.053530905588008	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.6869634664053232	0.5059326211247184	0.6288007898636563	-0.3795391485667405		26.685163497924805	-4.766596794128418	-12.511690139770508	-13.151205062866213	-19.762889862060547	5.384048461914063	16.949796676635742	7.0451836585998535	-18.099605560302734	-14.48416519165039
889	Atem meiner Brust	"###die Nacht!
 Einfang ich deines Sturmes Hauch.
 Du hast ja meine Seele auch,
 den >>>Atem meiner Brust<<< entfacht.
 
 Durch Sturm und Wetter braust dein Ruf,
 du Totenkönig, Lebensheld,
 und Wald###"	l0040644.txt		0.0			Konsens 2	Atem	Brust	4.606679883240104	5.164702706205048	4.878544050209184	6.294417611141216	6.856139579250892	4.71057897723079	6.489715382537447	5.16514442554881	-2.2494596960107875	0.454123728974257	-1.6111713323282633	1.1292731855924059		-1.8785619735717771	-13.61102294921875	6.013323783874513	10.579218864440918	-0.45884585380554205	-3.3554592132568364	-0.5669870376586914	-5.942093849182129	13.420576095581055	16.80356216430664
890	Reich der Menschen	"###die Sehnsucht ihre Flügel schlagen,
 die fernen Häuser glänzten so vertraut,
 ich ließ mich in das >>>Reich der Menschen<<< tragen.
 Ich lag dem Leben an der vollen Brust.
 Ich sah: in eines schwankt Wissen###"	l0040062.txt		0.0			Konsens 2	Reich	Menschen	4.595048826874053	5.0363695357910006	5.8058864457865305	4.616162766177843	5.604915526095244	3.7696544930603073	5.838555962500952	5.4527075766404645	-1.00986669922119	1.2667150427306941	-0.032669516714422635	-0.8365448104626214		-6.824044704437256	11.949204444885256	-9.548604011535645	2.551388740539551	-16.877887725830078	-8.055612564086914	-6.820749759674072	-18.71840476989746	-2.40969181060791	15.675540924072266
891	Kunst der Künste	"###du mich in meiner Klarheit,
 Denn mit der Wahrheit hast du mich erkannt.
 Ich bin die >>>Kunst der Künste<<< , am Altare
 Der Wahrheit hier die Hohepriesterin,
 Damit sich Gott den Seinen offenbare,
 Bin###"	l00130442.txt		0.0			Konsens 2	Kunst	Künste	3.8571029264916343	5.226867032280165	5.151653047876243	6.101308595523393	4.007986160547225	5.786722399385006	4.857486857003104	5.87927912933583	-0.1508832340555899	-0.5598553671048414	0.2941661908731401	0.2220294661875606		1.815143585205078	2.1018226146698002	7.154899597167969	-4.887084007263184	-4.0108375549316415	3.382533073425293	-5.541724681854248	-2.6892147064208984	10.717134475708008	-2.305705308914185
892	Hälfte dieser Welt	"###Ein und einen Sarkophag!
 
 Gönnt mir die kleine Zelle, weiht mich ein!
 Mehr als die >>>Hälfte dieser Welt<<< war mein.
 
 Das Haupt, das nun der Scheere sich bequemt,
 Mit mancher Krone ward's bediademt###"	l00120569.txt		0.0			Konsens 2	Hälfte	Welt	5.105021473110841	2.6505953852550097	4.214823350018595	5.3025916852262185	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.4646059396461957	-2.750542640612556	-1.3669696254389858	-2.1304783689285296		17.077743530273438	-5.611197471618652	-3.657334804534912	-6.523481369018555	-18.27305793762207	-0.9353756904602052	-8.779932975769043	19.32843017578125	-13.805944442749025	-0.04236507415771485
893	Welt der Träume	"###erklärte dazwischen der Bilder tiefe Bedeutung.
 Glücklicher eichener Tisch! Du Reich voll Frieden und Freiheit,
  >>>Welt der Träume<<< und Wunder! In Trümmer bist du gegangen,
 Wie deine selige Zeit! — — Zu frisch stets###"	l00160220.txt		1.0			Konsens 2	Welt	Träume	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	3.3402335206555223	7.343283038551718	4.678405932374393	7.028847762460465	0.30018201280912304	-1.9421450126841504	0.9033870430831864	0.4042222916942819		-13.979799270629885	1.127333402633667	-1.37554132938385	-6.228677749633789	-6.187420845031737	-12.874258041381836	-5.848570823669434	2.722673892974853	-6.079239845275879	3.5650725364685063
894	Lärm der Welt	"###es trunkner Sang beschworen:
 Auf Tönen ferner Melodie
 Rauscht es an die entzückten Ohren.
 
 Dem >>>Lärm der Welt<<< und ihrem Scherz,
 Dem bunten Haufen bleibt es ferne;
 Wo zweie sitzen Herz an Herz,###"	l0080428.txt		0.0			Konsens 2	Lärm	Welt	4.398348537792848	6.7113462697181285	5.706330396091743	2.3401550621683773	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.7579330043282027	1.3102082438505622	0.12453742063416053	-5.092914991986372		11.03891372680664	-3.39103102684021	-13.225034713745115	-16.57144546508789	-20.204259872436523	19.9946231842041	-14.05591869354248	1.93875789642334	-0.7100820541381836	-2.6771602630615234
895	Königin der Welt	"###Fall's zu Thal,
 Grau ragt empor der morsche Thurm des Baal.
 
 Wo Babel stand, die >>>Königin der Welt<<< ,
 Thürmt sich jetzt wirr ein ödes Trümmerfeld.
 
 Chaotisch wüst liegt modernd Stein bei Stein,
 ###"	l00270535.txt		1.0			Konsens 2	Königin	Welt	5.745859395245197	4.999391802049416	6.800998317781278	6.0557360026986125	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	2.1054438617805524	-0.4017462238181509	1.2192053423236944	-1.3773340514561347		10.634159088134766	10.297612190246582	0.8789606094360352	-7.403315544128418	-5.869124412536621	-8.81686782836914	13.606563568115234	6.540957927703857	-14.2288818359375	-15.179332733154295
896	Vater der Armen	"###Feld,
 ein Bauer, des Glockenstimme
 herzzerreißend gen Himmel gellt:
 „Hilf, o du >>>Vater der Armen<<< !
 Mordvolk ist hinter mir her,
 kein Aufschrei um Erbarmen
 schirmt mich mehr!
 Hilf###"	l0040359.txt		1.0			Konsens 2	Vater	Armen	5.913956777766199	4.616025729372092	6.609272506942537	5.996215337162287	4.760309751150084	5.354651850380487	5.686211204668817	5.1115372308963485	1.153647026616115	-0.7386261210083944	0.9230613022737196	0.8846781062659383		-6.342299938201903	-7.062413215637207	10.316156387329102	-6.4796080589294425	7.086730480194093	-14.91800308227539	3.7044787406921382	12.216150283813475	3.4957385063171387	-0.5882452726364136
897	Klagen der sinkenden Welt	"###Flutenbrust.
 
 Schaummöven der Freiheit schwingen
 Und kreisen glanzerhellt,
 Fern in der Tiefe verklingen
 Die >>>Klagen der sinkenden Welt<<< .
 
 ###"	l00170105.txt		0.0			Konsens 2	Klagen	Welt	3.4200173481789253	5.329837658197872	4.2060675726683066	2.8782732860355487	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-0.22039818528572	-0.07130036766969461	-1.3757254027892758	-4.554796768119201		13.619898796081545	-19.57961845397949	2.45741868019104	-17.813980102539062	0.8292655944824219	-5.618242740631104	-27.8945255279541	4.418305397033691	-6.022172451019287	0.7983598709106445
898	Phantasten der Welt	"###Glut des Gefühles zu scheiden:
 Erst mit dieser vermählt, findet sich jene zu Gott.
 Haben >>>Phantasten der Welt<<< Millionen Wunden geschlagen,
 Hat das Gefühl sie stets, war es noch möglich, geheilt.
 Feuriger###"	l00130344.txt					Konsens 2	Phantasten	Welt	3.2545586971533846	4.281568088348673	3.72757826046254	4.499399601596349	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-0.3858568363112598	-1.119569937518893	-1.8542147149950416	-2.933670452558399		13.292634963989258	-4.052556037902832	-5.286879539489746	-7.10377311706543	6.091618537902832	1.7090141773223877	6.712696075439452	18.003271102905273	5.150254249572754	-13.433996200561525
899	Volk der Künste	"###haltet fest den redlich deutschen Muth,
 Mit frommem Sinne pflegt des Geist's Altäre
 Und weckt im kalten >>>Volk der Künste<<< Gluth!
 
 ###"	l00150448.txt					Konsens 2	Volk	Künste	4.477142825740213	4.184159756314327	4.93744978468629	4.704388617849031	4.007986160547225	5.786722399385006	4.857486857003104	5.87927912933583	0.4691566651929877	-1.6025626430706792	0.07996292768318725	-1.1748905114867991		-17.595783233642578	-4.549880027770996	8.300815582275389	-10.047648429870604	1.803400039672852	2.9664206504821777	4.839752674102783	2.6464552879333496	2.35258150100708	5.068568706512451
900	Frieden meiner Brust	"###ich mein Leben still verträumen,
 Den feuchten Blick dir zugewandt!
 
 Des Abends heil'ge Feierstille
 Hat >>>Frieden meiner Brust<<< beschert;
 Gesegnet sei dein starker Wille,
 Der mich ein schweigend Glück gelehrt,
 
 An dem###"	l0080577.txt					Konsens 2	Frieden	Brust	3.094314554418661	5.5922257215552245	5.6035475866842095	6.9437300016178165	6.856139579250892	4.71057897723079	6.489715382537447	5.16514442554881	-3.76182502483223	0.8816467443244331	-0.8861677958532388	1.7785855760690064		-16.5621337890625	-21.20315170288086	-0.5077238082885742	7.637310981750487	5.404569625854492	-35.46266555786133	3.9714255332946777	-12.565956115722654	13.061515808105467	28.34201431274414
901	Brust der Liebe	"###ich trunken an dem Mund der Liebe hing!
 
 Von den Stunden, wo die Stirn ich an die >>>Brust der Liebe<<< preßte,
 Wo das junge Herz gefeiert seiner Minne Siegesfeste.
 Heil'ge Nacht, den Kelch der Wonne###"	l0080417.txt		0.0			Konsens 2	Brust	Liebe	6.856139579250892	4.71057897723079	6.489715382537447	5.16514442554881	2.224251488902223	7.129555548849733	4.402576850964682	7.8571889056716	4.631888090348669	-2.4189765716189404	2.087138531572766	-2.6920444801227896		0.29388904571533203	14.7860107421875	6.089249610900879	-5.269024848937988	-4.884387016296387	21.60943984985352	-11.14761734008789	15.958013534545898	-15.23172378540039	-31.32455444335937
902	Königin der Welt	"###Ihr, die das Glück umschlungen hält,
 Mein mächt'ger Arm kann euch erreichen:
 Ich bin die >>>Königin der Welt<<< .
 Ich schlüpfe über Marmorsteine
 Und durch zerfall'ner Hütten Spalt,
 Stets neu und immer nur die###"	l00270644.txt		1.0			Konsens 2	Königin	Welt	5.745859395245197	4.999391802049416	6.800998317781278	6.0557360026986125	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	2.1054438617805524	-0.4017462238181509	1.2192053423236944	-1.3773340514561347		10.634159088134766	10.297612190246582	0.8789606094360352	-7.403315544128418	-5.869124412536621	-8.81686782836914	13.606563568115234	6.540957927703857	-14.2288818359375	-15.179332733154295
903	Spiegel meiner Lieder	"###in meiner Seele lesen
 Und still mein bestes Theil empfahn;
 So schau mein unvergänglich Wesen
 Im >>>Spiegel meiner Lieder<<< an.
 Ich bin die Weise, die dich rühret,
 Ich bin das Wort, das zu###"	l00160063.txt		1.0			Konsens 2	Spiegel	Lieder	6.401490957100017	3.708733038605216	8.2199112826214	4.402596106647097	5.313095018269653	4.795563796283949	5.886827358215216	7.411233452388785	1.088395938830364	-1.0868307576787326	2.333083924406184	-3.008637345741686		-13.860270500183105	-0.06732940673828125	-3.8748512268066406	-1.3887698650360107	-17.08969497680664	8.842791557312012	-7.494579315185548	8.624396324157715	-5.225685119628906	-8.151507377624513
904	Stimme des Herzens	"###In süßem Bann mich haltend, befielen mich,
 Besiegten mich; wie Geisterflügel
 Hört' ich die >>>Stimme des Herzens<<< rauschen...
 
 Ha, ich versteh' dich! Himmlischen Tiefsinns voll,
 Sprach deine That, was###"	l0070041.txt		0.0			Konsens 2	Stimme	Herzens	4.288989994387808	4.893121775435938	4.844049621190672	6.0435100817879785	3.68696738885813	5.270812160318056	3.6403705570790983	5.888220205361392	0.6020226055296773	-0.3776903848821185	1.2036790641115729	0.15528987642658798		6.023645877838135	12.638864517211914	6.0548133850097665	-3.4006752967834477	3.2216391563415527	-20.346920013427734	-8.241657257080076	3.4634859561920166	16.28982925415039	-1.168554663658142
905	Sälen der Großen	"###kein Stündlein gönnt ich mir Rast!
 Wie hab' ich gerungen um deinen geheiligten Segen!
 In >>>Sälen der Großen<<< war ich ein fremder Gast,
 Ich hab' als Gast in Hütten der Armut gelegen.
 
 In###"	l00170034.txt		1.0			Konsens 2	Sälen	Großen	5.785167810686879	2.9476946539621682	6.330440767104244	5.169207787145135	3.7199398679790368	4.137414193572458	5.5771986937726785	6.654219680963613	2.0652279427078417	-1.18971953961029	0.7532420733315659	-1.485011893818478		8.871392250061035	3.934037208557129	-6.644246578216553	-11.752254486083984	6.013485431671143	-0.4337863922119141	-24.337650299072266	-1.851726055145264	-3.645095109939575	4.000926017761231
906	Rauch der Schlacht	"###mich wieder!
 
 Und auch du!
 Waffengenosse, mit dem ich stets zusammenstand,
 Umqualmt vom >>>Rauch der Schlacht<<< ,
 Du, mein Schild, Du, mein Streitbeil —
 Ein Mantel deckte uns, ein Becher###"	l0070062.txt		0.0			Konsens 2	Rauch	Schlacht	6.754095460991588	5.621757879902239	6.898878559324976	4.6231390159508345	5.197258144486595	7.484219040673349	6.410448676134562	3.7524239493400615	1.5568373165049936	-1.8624611607711108	0.4884298831904133	0.8707150666107729		-1.197307586669922	-5.1161537170410165	-18.49219512939453	-19.037569046020508	-34.366504669189446	19.942697525024414	18.593950271606445	-11.735464096069336	4.608967781066895	-6.463587760925293
907	Haushalt der Geschichte	"###Nimmt der und jener falsch die Richte,
 Du beuge nimmer doch den Muth;
 Nichts geht im >>>Haushalt der Geschichte<<< 
 Verloren, was ein dauernd Gut.
 
 Drum sei getrost! Nicht darf dir bangen,
 Siehst###"	l0020005.txt		1.0			Konsens 2	Haushalt	Geschichte	5.014405073336574	4.023298734761199	5.3541649994252785	5.7572117779401015	3.6968532936768055	4.953843000675716	4.910609646062603	6.6363744725228	1.3175517796597689	-0.9305442659145172	0.44355535336267415	-0.8791626945826989		-11.834524154663086	-30.92529106140137	4.293951988220215	-6.917447566986084	-13.621010780334473	-6.9917259216308585	-11.657981872558596	-7.742125511169434	-24.38190460205078	-3.3480892181396484
908	Welt der Abenteuer	"###rollt und rollt die Zeit —
 Wie einer fernen Warte Feuer
 Glänzt mir herüber jahreweit
 Die bunte >>>Welt der Abenteuer<<< ,
 Versunken ohne Wiederkehr
 In Trauer, Traum und Dunkelheit...
 
 Mein Herz ist müd, mein###"	l0030185.txt		1.0			Konsens 2	Welt	Abenteuer	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	3.09214363189432	7.266907283538053	5.849757371051653	8.119624445297628	0.5482719015703252	-1.865769257670486	-0.2679643955940705	-0.68655439114288		-29.46786117553711	-10.698731422424316	5.270983695983887	1.192005634307861	7.580940723419189	3.1882987022399902	3.9858307838439937	-2.2975564002990723	-2.4897994995117188	8.736572265625
909	Lösung des Räthsels	"###Schäfer noch blies auf seiner Schalmei,
 Da wollte ich es selbst nicht glauben,
 Daß Tod die >>>Lösung des Räthsels<<< sei.
 
 Da schien mir alles verweht und vergangen,
 Was ich betrauerte winterlang;
 Und alle###"	l0070112.txt		0.0			Konsens 2	Lösung	Räthsels	3.8136970389385327	3.8944717898497374	3.1572368932969312	5.966732769448737	2.439975728611484	6.446348241910628	3.8679879182877417	4.795332625109406	1.3737213103270491	-2.5518764520608896	-0.71075102499081	1.17140014433933		9.708185195922852	-8.507458686828612	4.317383289337158	-6.816285133361816	-21.806190490722656	3.469211339950561	-21.599300384521484	-4.853342533111572	-12.999754905700685	-9.006829261779785
910	Lebensglanz der Welt	"###schmückt, die dir vom Auge fällt,
 Und reizender mit deinen Todeswunden
 Bist du, als aller >>>Lebensglanz der Welt<<< !
 
 ###"	l00150454.txt		1.0			Konsens 2	Lebensglanz	Welt	4.072966025771708	4.4187186837023775	5.733148010616746	6.608894935721178	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.4325504923070631	-0.982419342165188	0.15135503515916415	-0.8241751184335699		12.519149780273438	1.7843717336654663	-10.518688201904297	-14.491485595703125	-12.24266529083252	12.808549880981445	9.962811470031738	-0.1193699836730957	5.310666084289551	-12.278267860412598
911	Saiten deiner Brust	"###Sei stark und still!“
 
 Dann bleiben, was dir Schlimmes auch geschieht,
 Stets reingestimmt die >>>Saiten deiner Brust<<< ,
 Und auch nach trüben Zeiten wird dein Lied
 Nicht ärmer sein an froher Sängerlust.
 
 ###"	l0080201.txt		1.0			Konsens 2	Saiten	Brust	6.362629766493392	3.3152507424582924	5.605235839540467	5.097887277214216	6.856139579250892	4.71057897723079	6.489715382537447	5.16514442554881	-0.4935098127574991	-1.395328234772499	-0.8844795429969814	-0.06725714833459406		-16.745874404907227	-3.792227745056152	-4.194805145263672	-0.3933072090148926	-10.271364212036133	-15.085372924804688	-13.193344116210938	-10.417119979858398	1.8602440357208248	15.227096557617188
912	Welt der Sünden	"###Sohn,
 der Tod mit blutiger Dornenkron.
 
 Der gekreuzigte Gott will uns verkünden:
 Verneinet diese >>>Welt der Sünden<<< ,
 verneint euch selbst, und alles Leid
 wird Ruh in Gott und Seligkeit.
 
 Ihr fragt###"	l0040221.txt		0.0			Konsens 2	Welt	Sünden	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	3.297939023438344	5.1681092319749125	4.531777277523651	3.2597437038022727	0.34247651002630164	0.23302879389265474	1.0500156979339303	4.173326350352475		-8.711444854736326	5.578274726867676	-4.393290996551514	10.360350608825684	-7.229571342468263	-1.9153211116790767	-9.445823669433594	-6.8933515548706055	-3.406200408935547	2.1017065048217773
913	Morgen der Schlacht	"###Sonne grell,
 und Saul der Düstre ward König von Israel,
 schwarz blickte sein brennendes Auge am >>>Morgen der Schlacht<<< 
 und düster aufs fliehende Volk zur Mitternacht.
 
 Wohl schrie er zum Gotte der Väter am Rauchaltar,###"	l0040449.txt		0.0			Konsens 2	Morgen	Schlacht	5.463418427728588	3.4933004631811166	6.277329166273332	6.477506196591268	5.197258144486595	7.484219040673349	6.410448676134562	3.7524239493400615	0.2661602832419918	-3.990918577492232	-0.13311950986123122	2.7250822472512053		16.70225715637207	1.578122615814209	-7.204570770263673	-4.614245891571045	-31.22079086303711	-6.106743812561035	15.412702560424805	-1.4083747863769531	12.388542175292967	-5.588442802429199
